0.000000	0.000000
0.001277	32.165000
0.002553	33.460000
0.003830	33.460000
0.005106	33.460000
0.006383	33.460000
0.007660	33.460000
0.008936	33.460000
0.010213	33.460000
0.011490	33.460000
0.012766	33.460000
0.014043	33.192000
0.015319	32.289000
0.016596	31.048000
0.017873	29.764000
0.019149	28.482000
0.020426	24.140000
0.021703	22.905000
0.022979	21.981000
0.024256	21.312000
0.025532	20.837000
0.026809	20.502000
0.028086	20.285000
0.029362	20.127000
0.030639	19.991000
0.031916	19.905000
0.033192	19.824000
0.034469	19.769000
0.035745	19.700000
0.037022	19.657000
0.038299	19.606000
0.039575	19.553000
0.040852	19.496000
0.042129	19.452000
0.043405	19.401000
0.044682	19.375000
0.045958	19.334000
0.047235	19.311000
0.048512	19.290000
0.049788	19.281000
0.051065	19.272000
0.052342	19.253000
0.053618	19.235000
0.054895	19.244000
0.056171	19.204000
0.057448	19.156000
0.058725	19.121000
0.060001	19.098000
0.061278	19.048000
0.062555	19.031000
0.063831	19.027000
0.065108	19.031000
0.066384	19.004000
0.067661	18.993000
0.068938	18.976000
0.070214	18.976000
0.071491	18.955000
0.072768	18.951000
0.074044	18.941000
0.075321	18.948000
0.076597	18.905000
0.077874	18.873000
0.079151	18.839000
0.080427	18.825000
0.081704	18.813000
0.082981	18.813000
0.084257	18.806000
0.085534	18.810000
0.086810	18.791000
0.088087	18.772000
0.089364	18.764000
0.090640	18.749000
0.091917	18.756000
0.093193	18.733000
0.094470	18.706000
0.095747	18.710000
0.097023	18.694000
0.098300	18.690000
0.099577	18.666000
0.100853	18.658000
0.102130	18.642000
0.103406	18.630000
0.104683	18.601000
0.105960	18.609000
0.107236	18.597000
0.108513	18.601000
0.109790	18.588000
0.111066	18.601000
0.112343	18.605000
0.113619	18.584000
0.114896	18.559000
0.116173	18.567000
0.117449	18.546000
0.118726	18.542000
0.120003	18.521000
0.121279	18.508000
0.122556	18.499000
0.123832	18.499000
0.125109	18.490000
0.126386	18.499000
0.127662	18.490000
0.128939	18.482000
0.130216	18.477000
0.131492	18.486000
0.132769	18.469000
0.134045	18.473000
0.135322	18.429000
0.136599	18.415000
0.137875	18.438000
0.139152	18.433000
0.140429	18.402000
0.141705	18.411000
0.142982	18.379000
0.144258	18.370000
0.145535	18.365000
0.146812	18.370000
0.148088	18.365000
0.149365	18.374000
0.150642	18.333000
0.151918	18.347000
0.153195	18.351000
0.154471	18.318000
0.155748	18.300000
0.157025	18.318000
0.158301	18.304000
0.159578	18.295000
0.160855	18.290000
0.162131	18.295000
0.163408	18.276000
0.164684	18.261000
0.165961	18.247000
0.167238	18.242000
0.168514	18.222000
0.169791	18.237000
0.171068	18.232000
0.172344	18.217000
0.173621	18.207000
0.174897	18.217000
0.176174	18.197000
0.177451	18.217000
0.178727	18.197000
0.180004	18.167000
0.181280	18.142000
0.182557	18.152000
0.183834	18.157000
0.185110	18.147000
0.186387	18.132000
0.187664	18.142000
0.188940	18.137000
0.190217	18.142000
0.191493	18.137000
0.192770	18.121000
0.194047	18.095000
0.195323	18.121000
0.196600	18.106000
0.197877	18.111000
0.199153	18.085000
0.200430	18.090000
0.201706	18.069000
0.202983	18.085000
0.204260	18.090000
0.205536	18.101000
0.206813	18.085000
0.208090	18.074000
0.209366	18.069000
0.210643	18.048000
0.211919	18.053000
0.213196	18.053000
0.214473	18.053000
0.215749	18.053000
0.217026	18.037000
0.218303	18.064000
0.219579	18.032000
0.220856	18.032000
0.222132	18.005000
0.223409	17.983000
0.224686	17.988000
0.225962	18.016000
0.227239	17.972000
0.228516	17.966000
0.229792	17.944000
0.231069	17.944000
0.232345	17.950000
0.233622	17.966000
0.234899	17.939000
0.236175	17.944000
0.237452	17.950000
0.238729	17.966000
0.240005	17.972000
0.241282	17.972000
0.242558	17.939000
0.243835	17.927000
0.245112	17.922000
0.246388	17.922000
0.247665	17.899000
0.248942	17.893000
0.250218	17.893000
0.251495	17.882000
0.252771	17.887000
0.254048	17.870000
0.255325	17.876000
0.256601	17.893000
0.257878	17.899000
0.259155	17.927000
0.260431	17.887000
0.261708	17.876000
0.262984	17.859000
0.264261	17.853000
0.265538	17.841000
0.266814	17.847000
0.268091	17.841000
0.269367	17.887000
0.270644	17.859000
0.271921	17.823000
0.273197	17.811000
0.274474	17.811000
0.275751	17.811000
0.277027	17.841000
0.278304	17.835000
0.279580	17.817000
0.280857	17.800000
0.282134	17.823000
0.283410	17.775000
0.284687	17.769000
0.285964	17.800000
0.287240	17.811000
0.288517	17.788000
0.289793	17.763000
0.291070	17.769000
0.292347	17.782000
0.293623	17.769000
0.294900	17.769000
0.296177	17.782000
0.297453	17.769000
0.298730	17.769000
0.300006	17.763000
0.301283	17.769000
0.302560	17.800000
0.303836	17.794000
0.305113	17.788000
0.306390	17.782000
0.307666	17.805000
0.308943	17.769000
0.310219	17.739000
